$GNGLL,4201.21742,N,09340.84292,W,020540.00,A,D*6D
$GNGLL,4201.21741,N,09340.84287,W,020541.00,A,D*6B
$GNGLL,4201.21739,N,09340.84285,W,020542.00,A,D*65
$GNGLL,4201.21736,N,09340.84281,W,020543.00,A,D*6F
$GNGLL,4201.21732,N,09340.84279,W,020544.00,A,D*6B
$GNGLL,4201.21728,N,09340.84276,W,020545.00,A,D*6E
$GNGLL,4201.21723,N,09340.84272,W,020546.00,A,D*62
$GNGLL,4201.21720,N,09340.84269,W,020547.00,A,D*6A
$GNGLL,4201.21717,N,09340.84265,W,020548.00,A,D*6D
$GNGLL,4201.21715,N,09340.84261,W,020549.00,A,D*6A
$GNGLL,4201.21712,N,09340.84257,W,020550.00,A,D*60
$GNGLL,4201.21712,N,09340.84254,W,020551.00,A,D*62
$GNGLL,4201.21713,N,09340.84253,W,020552.00,A,D*67
$GNGLL,4201.21712,N,09340.84254,W,020553.00,A,D*60
$GNGLL,4201.21711,N,09340.84256,W,020554.00,A,D*66
$GNGLL,4201.21710,N,09340.84256,W,020555.00,A,D*66
$GNGLL,4201.21712,N,09340.84253,W,020556.00,A,D*62
$GNGLL,4201.21717,N,09340.84253,W,020557.00,A,D*66
$GNGLL,4201.21722,N,09340.84253,W,020558.00,A,D*6F
$GNGLL,4201.21724,N,09340.84252,W,020559.00,A,D*69
$GNGLL,4201.21726,N,09340.84249,W,020600.00,A,D*6E
$GNGLL,4201.21726,N,09340.84247,W,020601.00,A,D*61
$GNGLL,4201.21726,N,09340.84246,W,020602.00,A,D*63
$GNGLL,4201.21734,N,09340.84241,W,020603.00,A,D*66
$GNGLL,4201.21733,N,09340.84239,W,020604.00,A,D*69
$GNGLL,4201.21734,N,09340.84239,W,020605.00,A,D*6F
$GNGLL,4201.21739,N,09340.84236,W,020606.00,A,D*6E
$GNGLL,4201.21749,N,09340.84232,W,020607.00,A,D*6C
$GNGLL,4201.21757,N,09340.84226,W,020608.00,A,D*69
$GNGLL,4201.21755,N,09340.84224,W,020609.00,A,D*68
$GNGLL,4201.21758,N,09340.84216,W,020610.00,A,D*6C
$GNGLL,4201.21757,N,09340.84213,W,020611.00,A,D*67
$GNGLL,4201.21761,N,09340.84207,W,020612.00,A,D*64
$GNGLL,4201.21766,N,09340.84204,W,020613.00,A,D*61
$GNGLL,4201.21768,N,09340.84202,W,020614.00,A,D*6E
$GNGLL,4201.21769,N,09340.84200,W,020615.00,A,D*6C
$GNGLL,4201.21773,N,09340.84196,W,020616.00,A,D*68
$GNGLL,4201.21777,N,09340.84193,W,020617.00,A,D*68
$GNGLL,4201.21775,N,09340.84192,W,020618.00,A,D*64
$GNGLL,4201.21779,N,09340.84190,W,020619.00,A,D*6B
$GNGLL,4201.21780,N,09340.84189,W,020620.00,A,D*6F
$GNGLL,4201.21779,N,09340.84191,W,020621.00,A,D*61
$GNGLL,4201.21779,N,09340.84191,W,020622.00,A,D*62
$GNGLL,4201.21779,N,09340.84189,W,020623.00,A,D*6A
$GNGLL,4201.21788,N,09340.84180,W,020624.00,A,D*6A
$GNGLL,4201.21793,N,09340.84176,W,020625.00,A,D*68
$GNGLL,4201.21794,N,09340.84172,W,020626.00,A,D*68
$GNGLL,4201.21792,N,09340.84167,W,020627.00,A,D*6B
$GNGLL,4201.21797,N,09340.84158,W,020628.00,A,D*6D
$GNGLL,4201.21798,N,09340.84147,W,020629.00,A,D*6D
$GNGLL,4201.21807,N,09340.84135,W,020630.00,A,D*69
$GNGLL,4201.21811,N,09340.84125,W,020631.00,A,D*6E
$GNGLL,4201.21808,N,09340.84112,W,020632.00,A,D*61
$GNGLL,4201.21803,N,09340.84101,W,020633.00,A,D*69
$GNGLL,4201.21799,N,09340.84093,W,020634.00,A,D*68
$GNGLL,4201.21796,N,09340.84088,W,020635.00,A,D*6C
$GNGLL,4201.21792,N,09340.84082,W,020636.00,A,D*61
$GNGLL,4201.21789,N,09340.84078,W,020637.00,A,D*6F
$GNGLL,4201.21787,N,09340.84074,W,020638.00,A,D*62
$GNGLL,4201.21788,N,09340.84071,W,020639.00,A,D*69
$GNGLL,4201.21788,N,09340.84067,W,020640.00,A,D*60
$GNGLL,4201.21788,N,09340.84063,W,020641.00,A,D*65
$GNGLL,4201.21787,N,09340.84059,W,020642.00,A,D*60
$GNGLL,4201.21781,N,09340.84055,W,020643.00,A,D*6B
$GNGLL,4201.21776,N,09340.84049,W,020644.00,A,D*69
$GNGLL,4201.21773,N,09340.84046,W,020645.00,A,D*62
$GNGLL,4201.21775,N,09340.84038,W,020646.00,A,D*6E
